"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240201","수인선","소래포구","4777","4531","20240204",""
"20240201","수인선","인천논현","5759","5903","20240204",""
"20240201","수인선","호구포","4204","4376","20240204",""
"20240201","수인선","남동인더스파크","2409","2754","20240204",""
"20240201","수인선","원인재","4527","4625","20240204",""
"20240201","수인선","연수","4809","4742","20240204",""
"20240201","수인선","송도","2488","2261","20240204",""
"20240201","수인선","인하대","6368","5783","20240204",""
"20240201","수인선","숭의","4301","4089","20240204",""
"20240201","수인선","신포","1771","1772","20240204",""
"20240201","수인선","인천","1021","1626","20240204",""
"20240201","신림선","샛강","3184","3732","20240204",""
"20240201","신림선","대방","2961","2442","20240204",""
"20240201","신림선","서울지방병무청","3290","3598","20240204",""
"20240201","신림선","보라매","4264","3913","20240204",""
"20240201","신림선","보라매공원","2329","2526","20240204",""
"20240201","신림선","보라매병원","8858","9277","20240204",""
"20240201","신림선","당곡","4972","4979","20240204",""
"20240201","신림선","신림","1880","2600","20240204",""
"20240201","신림선","서원","3766","3290","20240204",""
"20240201","신림선","서울대벤처타운","10081","9437","20240204",""
"20240201","신림선","관악산(서울대)","2710","2696","20240204",""
"20240201","안산선","산본","17200","18371","20240204",""
"20240201","안산선","대야미","5119","4490","20240204",""
"20240201","안산선","반월","4411","4271","20240204",""
"20240201","안산선","상록수","15445","15554","20240204",""
"20240201","안산선","한대앞","8963","8977","20240204",""
"20240201","안산선","중앙","18850","19640","20240204",""
"20240201","안산선","고잔","9388","8861","20240204",""
"20240201","안산선","초지","5373","5304","20240204",""
"20240201","안산선","안산","11833","10925","20240204",""
"20240201","안산선","신길온천","1989","1817","20240204",""
"20240201","안산선","정왕","8323","8807","20240204",""
"20240201","안산선","오이도","8003","7708","20240204",""
"20240201","안산선","수리산","4251","3508","20240204",""
"20240201","우이신설선","북한산우이","2699","2403","20240204",""
"20240201","우이신설선","솔밭공원","2915","2689","20240204",""
"20240201","우이신설선","4.19민주묘지","2990","2802","20240204",""
"20240201","우이신설선","가오리","4698","4756","20240204",""
"20240201","우이신설선","화계","3908","3777","20240204",""
"20240201","우이신설선","삼양","2202","2319","20240204",""
"20240201","우이신설선","삼양사거리","2693","2708","20240204",""
"20240201","우이신설선","솔샘","6633","6267","20240204",""
"20240201","우이신설선","북한산보국문","6593","6359","20240204",""
"20240201","우이신설선","정릉","5139","4757","20240204",""
"20240201","우이신설선","성신여대입구(돈암)","3829","4116","20240204",""
"20240201","우이신설선","보문","1660","1695","20240204",""
"20240201","우이신설선","신설동","2602","2489","20240204",""
"20240201","일산선","원흥","12553","11811","20240204",""
"20240201","일산선","삼송","20532","19701","20240204",""
"20240201","일산선","원당","11706","11152","20240204",""
"20240201","일산선","화정","18385","18830","20240204",""
"20240201","일산선","대곡","2877","2179","20240204",""
"20240201","일산선","백석","10812","10814","20240204",""
"20240201","일산선","마두","8495","8688","20240204",""
"20240201","일산선","정발산","7613","7540","20240204",""
"20240201","일산선","주엽","10228","10499","20240204",""
"20240201","일산선","대화","13846","10842","20240204",""
"20240201","장항선","봉명","1519","1525","20240204",""
"20240201","장항선","쌍용(나사렛대)","2309","2216","20240204",""
"20240201","장항선","아산","3430","3066","20240204",""
"20240201","장항선","탕정","1494","1404","20240204",""
"20240201","장항선","배방","1243","1172","20240204",""
"20240201","장항선","온양온천","4377","4402","20240204",""
"20240201","장항선","신창(순천향대)","967","894","20240204",""
"20240201","중앙선","회기","24612","23449","20240204",""
"20240201","중앙선","중랑","5730","5665","20240204",""
"20240201","중앙선","상봉","6038","5942","20240204",""
"20240201","중앙선","망우","7915","7653","20240204",""
"20240201","중앙선","양원","3163","3033","20240204",""
"20240201","중앙선","구리","13674","13812","20240204",""
"20240201","중앙선","도농","11692","10908","20240204",""
"20240201","중앙선","양정","536","441","20240204",""
"20240201","중앙선","덕소","5614","5482","20240204",""
"20240201","중앙선","도심","2439","1913","20240204",""
"20240201","중앙선","팔당","725","784","20240204",""
"20240201","중앙선","운길산","504","494","20240204",""
"20240201","중앙선","양수","1770","1782","20240204",""
"20240201","중앙선","신원","183","153","20240204",""
"20240201","중앙선","국수","756","712","20240204",""
"20240201","중앙선","아신","558","526","20240204",""
"20240201","중앙선","오빈","292","283","20240204",""
"20240201","중앙선","양평","3065","3056","20240204",""
"20240201","중앙선","원덕","325","321","20240204",""
"20240201","중앙선","용문","1641","1719","20240204",""
"20240202","7호선","이수","18171","17656","20240205",""
"20240202","중앙선","지평","50","64","20240205",""
"20240202","중앙선","용문","1723","1900","20240205",""
"20240202","중앙선","원덕","355","329","20240205",""
"20240202","중앙선","양평","3082","3250","20240205",""
"20240202","중앙선","오빈","296","269","20240205",""
"20240202","중앙선","아신","622","601","20240205",""
"20240202","중앙선","국수","667","657","20240205",""
"20240202","중앙선","신원","155","156","20240205",""
"20240202","중앙선","양수","1804","1822","20240205",""
"20240202","중앙선","운길산","550","526","20240205",""
"20240202","중앙선","팔당","756","799","20240205",""
"20240202","중앙선","도심","2565","1968","20240205",""
"20240202","중앙선","덕소","5973","5697","20240205",""
"20240202","중앙선","양정","581","477","20240205",""
"20240202","중앙선","도농","11724","11086","20240205",""
"20240202","중앙선","구리","14240","14545","20240205",""
"20240202","중앙선","양원","3175","2999","20240205",""
"20240202","중앙선","망우","8195","8031","20240205",""
"20240202","중앙선","상봉","6374","6340","20240205",""
"20240202","중앙선","중랑","6049","5835","20240205",""
"20240202","중앙선","회기","25375","24202","20240205",""
"20240202","장항선","신창(순천향대)","1099","946","20240205",""
"20240202","장항선","온양온천","4761","4761","20240205",""
"20240202","장항선","배방","1370","1287","20240205",""
"20240202","장항선","탕정","1651","1516","20240205",""
"20240202","장항선","아산","3891","3936","20240205",""
"20240202","장항선","쌍용(나사렛대)","2329","2263","20240205",""
"20240202","장항선","봉명","1492","1420","20240205",""
"20240202","일산선","대화","14010","10877","20240205",""
"20240202","일산선","주엽","10781","10804","20240205",""
"20240202","일산선","정발산","8161","8605","20240205",""
"20240202","일산선","마두","8791","9072","20240205",""
"20240202","일산선","백석","11448","11624","20240205",""
"20240202","일산선","대곡","2946","2213","20240205",""
"20240202","일산선","화정","18763","19302","20240205",""
"20240202","일산선","원당","12107","11472","20240205",""
"20240202","일산선","삼송","20978","20194","20240205",""
"20240202","우이신설선","신설동","2583","2476","20240205",""
"20240202","안산선","대야미","5499","4696","20240205",""
"20240202","안산선","산본","18252","19713","20240205",""
"20240202","신림선","관악산(서울대)","2711","2613","20240205",""
"20240202","신림선","서울대벤처타운","10519","9516","20240205",""
"20240202","신림선","서원","3860","3210","20240205",""
"20240202","신림선","신림","1894","2602","20240205",""
"20240202","신림선","당곡","5203","5014","20240205",""
"20240202","신림선","보라매병원","8273","8647","20240205",""
"20240202","신림선","보라매공원","2393","2524","20240205",""
"20240202","신림선","보라매","4391","3990","20240205",""
"20240202","신림선","서울지방병무청","3522","3653","20240205",""
"20240202","신림선","대방","3252","2595","20240205",""
"20240202","신림선","샛강","3165","3703","20240205",""
"20240202","수인선","인천","1058","1534","20240205",""
"20240202","수인선","신포","1859","2000","20240205",""
"20240202","수인선","숭의","4459","4063","20240205",""
"20240202","수인선","인하대","6497","6098","20240205",""
"20240202","수인선","송도","2655","2421","20240205",""
"20240202","수인선","연수","5041","5104","20240205",""
"20240202","수인선","원인재","4782","4908","20240205",""
"20240202","수인선","남동인더스파크","2502","2743","20240205",""
"20240202","수인선","호구포","4409","4378","20240205",""
"20240202","수인선","인천논현","5967","6370","20240205",""
"20240202","수인선","소래포구","5057","4704","20240205",""
"20240202","수인선","월곶","3040","2761","20240205",""
"20240202","수인선","달월","125","71","20240205",""
"20240202","수인선","사리","5513","4635","20240205",""
"20240202","수인선","야목","435","371","20240205",""
"20240202","수인선","어천","1445","1295","20240205",""
"20240202","수인선","오목천","4226","3553","20240205",""
"20240202","서해선","부천종합운동장","2651","2111","20240205",""
"20240202","서해선","원종","5038","5009","20240205",""
"20240202","서해선","김포공항","3468","3986","20240205",""
"20240202","분당선","매교","5397","5240","20240205",""
"20240202","분당선","수원시청","14996","17568","20240205",""
"20240202","분당선","매탄권선","5906","5637","20240205",""
"20240202","분당선","망포","17926","16625","20240205",""
"20240202","분당선","영통","10011","10057","20240205",""
"20240202","분당선","청명","5037","4792","20240205",""
"20240202","분당선","상갈","5909","5498","20240205",""
"20240202","분당선","기흥","11099","10152","20240205",""
"20240202","분당선","신갈","5265","5031","20240205",""
"20240202","분당선","구성","5555","5728","20240205",""
"20240202","분당선","죽전","14701","15965","20240205",""
